Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
FRESH GREEN TEA 70 TONER,8806173424665,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NL8544,,,,,
ARGAN 20º ESSENTIAL TONER,8806173425464,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,118691,320000,20,VAT10,inclusive,,,,NL8612,,,,,
BATH & NATURE GRAPEFRUIT BODY LOTION,8806173427307,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NL8796,,,,,
WHITE VITA FLORAL EYE BRIGHTNER,8806173427390,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,190383,515000,20,VAT10,inclusive,,,,NL8805,,,,,
GREEK YOGURT PACK_BLUE BERRY (ANTI-WRINKLE),8806173429196,code128,Nature Republic,Pack,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NL8985,,,,,
NATURE ORIGIN C.C. CREAM SPF30 PA++ COLOR CHANGE,8806173432530,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,111521,302000,20,VAT10,inclusive,,,,NK0106,,,,,
COLLAGEN DREAM 70 EMULSION,8806173425532,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,166485,450000,20,VAT10,inclusive,,,,NL8619,,,,,
FRESH GREEN TEA 70 EMULSION,8806173424672,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NL8545,,,,,
NATURAL BUTTER LIPBALM 05 LIME MINT,8806173422081,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,54964,150000,20,VAT10,inclusive,,,,NL8270,,,,,
ECO CRAYON LIP ROUGE 04 SCARLET ORANGE,8806173418978,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,47795,130000,20,VAT10,inclusive,,,,NM7957,,,,,
FRESH GREEN TEA FOAM CLEANSER,8806173425600,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NL8626,,,,,
FOREST GARDEN LIP&EYE REMOVER WATERPROOF,8806173424979,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,62930,170000,20,VAT10,inclusive,,,,NL8575,,,,,
GREEK YOGURT PACK_ORANGE (WHITENING),8806173429202,code128,Nature Republic,Pack,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NL8986,,,,,
REAL NATURE ARGAN FOAM CLEANSER(R),8806173425358,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,43812,168000,20,VAT10,inclusive,,,,NL8601,,,,,
REAL NATURE ROSE FOAM CLEANSER(R),8806173425372,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,43812,168000,20,VAT10,inclusive,,,,NL8603,,,,,
GREEN DERMA MILD LOTION,8806173423231,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,119487,322000,20,VAT10,inclusive,,,,NL8389,,,,,
HONEY&HERB SLEEPING PACK,8806173419203,code128,Nature Republic,Pack,Pcs,Pcs,Pcs,61337,215000,20,VAT10,inclusive,,,,NL7980,,,,,
YULI FOAM CLEANSER,8806173437573,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,159316,430000,20,VAT10,inclusive,,,,NK0618,,,,,
FRESH HERB SNAIIL CLEANSING FOAM,8806173438303,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,26288,138000,20,VAT10,inclusive,,,,NK0689,,,,,
FRESH HERB ACEROLA CLEANSING FOAM,8806173438327,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,26288,138000,20,VAT10,inclusive,,,,NK0691,,,,,
HAND&NATURE WHITE MUSK HAND CREAM,8806173436811,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,52575,138000,20,VAT10,inclusive,,,,NK0542,,,,,
HAND&NATURE CHERRY BLOSSOM HAND CREAM,8806173436859,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,52575,138000,20,VAT10,inclusive,,,,NK0546,,,,,
HAND&NATURE MORINGA HAND CREAM,8806173436941,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,52575,138000,20,VAT10,inclusive,,,,NK0556,,,,,
HAND&NATURE  ROSE HAND CREAM,8806173436965,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,52575,138000,20,VAT10,inclusive,,,,NK0558,,,,,
SOOTHING & MOISTURE ALOE VERA FOAM CLEANSER,8806173439041,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,35050,95000,50,VAT10,inclusive,,,,NK0761,,,,,
AFRICA BIRD HOMME ALL IN ONE PERFECT FOAM,8806173441211,code128,Nature Republic,For Men,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NJ0979,,,,,
PROVENCE INTENSIVE AMPOULE MAKE UP BASE 02 LAVENDER SPF30 PA++ ,8806173435203,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,150554,408000,20,VAT10,inclusive,,,,NK0385,,,,,
CALIFORNIA ALOE PERFECT SUN BLOCK SPF50+PA++++,8806173440955,code128,Nature Republic,Sun Care,Pcs,Pcs,Pcs,122674,472000,20,VAT10,inclusive,,,,NJ0952,,,,,
CALIFORNIA ALOE AQUA SUN GEL SPF50+PA++++,8806173440962,code128,Nature Republic,Sun Care,Pcs,Pcs,Pcs,100369,275000,20,VAT10,inclusive,,,,NJ0953,,,,,
VITAMIN B5 CREAM,8806173437894,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,198348,535000,20,VAT10,inclusive,,,,NK0649,,,,,
HAND&NATURE ROSE HAND CREAM,8806173437498,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,78862,205000,20,VAT10,inclusive,,,,NK0610,,,,,
BOTANICAL CREAM CONCEALER 21 LIGHT BEIGE,8806173439591,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NK0820,,,,,
LOVE ME BUBBLE BODY LOTION-COTTON BABY,8806173436583,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,118691,308000,20,VAT10,inclusive,,,,NK0518,,,,,
NATUREREPUBLIC MULTIPLE TOUCH STICK 02 NATURAL BEIGE SPF37PA++,8806173434824,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NK0345,,,,,
BEAUTY TOOL EYELASH CURLER,8806173435180,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,27881,78000,20,VAT10,inclusive,,,,NK0383,,,,,
PROVENCE INTENSIVE AMPOULE FOUNDATION 02 NATURAL BEIGE SPF30 PA++,8806173435227,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,150554,408000,20,VAT10,inclusive,,,,NK0387,,,,,
HERB BLENDING ESSENCE,8806173436682,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,198348,535000,20,VAT10,inclusive,,,,NK0528,,,,,
ARGAN ESSENTIAL DEEP CARE CONDITIONER,8806173438815,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0738,,,,,
PURE SHINE LIPSTICK 04 PINK CHOUX CREAM,8806173433261,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,70099,190000,20,VAT10,inclusive,,,,NK0180,,,,,
REAL NATURE CHAMOMILE MASK SHEET ,8806173416967,code128,Nature Republic,Mask Sheet,Pcs,Pcs,Pcs,7577,18000,500,VAT10,inclusive,,,,NM7752,,,,,
REAL SQUEEZE ALOE VERA TONER,8806173424146,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,118691,320000,20,VAT10,inclusive,,,,NL8482,,,,,
REAL SQUEEZE ALOE VERA ESSENCE,8806173424153,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,134622,365000,20,VAT10,inclusive,,,,NL8483,,,,,
ECO LIPGLOSS 06RED,8806173419685,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NL8028,,,,,
ECO LIPGLOSS 02PEACH,8806173419722,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NL8032,,,,,
BYFLOWER JEJU JJAMBALM 02 KIWI HONEY BALM,8806173420162,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,39033,108000,20,VAT10,inclusive,,,,NL8051,,,,,
CALIFORNIA ALOE VERA 74 COOLING EYE SERUM,8806173425686,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,86828,235000,50,VAT10,inclusive,,,,NL8643,,,,,
REAL SQUEEZE ALOE VERA SLEEPING PACK,8806173423576,code128,Nature Republic,Pack,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NL8423,,,,,
SNAIL SOLUTION PEARL HYDRO GEL MASK,8806173424443,code128,Nature Republic,Mask Sheet,Pcs,Pcs,Pcs,39829,108000,20,VAT10,inclusive,,,,NL8510,,,,,
BEAUTY TOOL EYELASH 05 FULL VOLUME & WING,8806173425174,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,31864,88000,20,VAT10,inclusive,,,,NL8532,,,,,
NATURAL OLIVE SCALP COOLING HAIR ESSENCE,8806173426591,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NL8701,,,,,
JEJU SPARKLING FOAM CLEANSER,8806173426379,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,119487,322000,20,VAT10,inclusive,,,,NL8704,,,,,
FOOT & NATURE COCONUT MOISTURE FOOT CREM,8806173427451,code128,Nature Republic,Foot Care,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8812,,,,,
BEAUTY TOOL NOSE HAIR TRIMMER,8806173430734,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,19915,55000,20,VAT10,inclusive,,,,NL9141,,,,,
BY FLOWER BLUSHER 04 CANDY ROSE,8806173423354,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8405,,,,,
BY FLOWER BLUSHER 05 SHY LILAC,8806173423361,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8406,,,,,
BY FLOWER BLUSHER 07  VANILLA LATTE,8806173423385,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8408,,,,,
BY FLOWER BLUSHER 08 CINNAMON MOCHA,8806173423392,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8409,,,,,
BEAUTY TOOL EYE BROW RAZOR(2P),8806173432301,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,15932,45000,20,VAT10,inclusive,,,,NK0082,,,,,
BEAUTY TOOL SOFT-TOUCH FLOCKED PUFF (2P),8806173432318,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,15932,45000,20,VAT10,inclusive,,,,NK0083,,,,,
BEAUTY TOOL 20 PACKS MAKE UP PUFF (20P),8806173432356,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,27881,78000,20,VAT10,inclusive,,,,NK0087,,,,,
BOTANICAL EYEBROW COATING CARA 04 WINE BROWN,8806173419623,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,49527,140000,20,VAT10,inclusive,,,,NL8015,,,,,
NATURAL BUTTER LIPBALM 03 GRAPEFRUIT,8806173422067,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,54964,150000,20,VAT10,inclusive,,,,NL8268,,,,,
ECO CRAYON LIP ROUGE 02 BERRY PINK,8806173418954,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,47795,130000,20,VAT10,inclusive,,,,NM7955,,,,,
REAL NATURE ARGAN OIL,8806173426386,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,99573,270000,20,VAT10,inclusive,,,,NL8705,,,,,
REAL NATURE OLIVE AMPOULE,8806173426409,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,99573,270000,20,VAT10,inclusive,,,,NL8707,,,,,
REAL NATURE ROSE AMPOULE,8806173426416,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,99573,270000,20,VAT10,inclusive,,,,NL8708,,,,,
REAL NATURE HONEY AMPOULE,8806173426423,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,99573,270000,20,VAT10,inclusive,,,,NL8709,,,,,
GINSENG ROYAL SILK WATERY CREAM ,8806173420018,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,525742,1418000,20,VAT10,inclusive,,,,NL8088,,,,,
FOREST GARDEN CHAMOMILE CLEANSING OIL,8806173424924,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,111521,302000,20,VAT10,inclusive,,,,NL8570,,,,,
FOREST GARDEN LIP&EYE REMOVER MILD,8806173424986,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,54964,150000,20,VAT10,inclusive,,,,NL8576,,,,,
FRESH GREEN TEA BUBBLE DEEP CLEANSER,8806173425617,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,70099,190000,20,VAT10,inclusive,,,,NL8627,,,,,
GINSENG ROYAL SILK TONER,8806173425853,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,302700,818000,20,VAT10,inclusive,,,,NL8651,,,,,
GINSENG ROYAL SILK EMULSION,8806173425860,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,302700,818000,20,VAT10,inclusive,,,,NL8652,,,,,
BOTANICAL GREEN TEA PORE PACT ,8806173421626,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,79658,215000,20,VAT10,inclusive,,,,NL8223,,,,,
BEAUTY TOOL OIL-CONTROL FILM(50 PCS),8806173428656,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,19915,55000,20,VAT10,inclusive,,,,NL8931,,,,,
NATURE ORIGIN CC BRIGHTENING SPF30 PA++,8806173421572,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,111521,302000,20,VAT10,inclusive,,,,NL8218,,,,,
HAND&NATURE FREESIA HAND CREAM,8806173436835,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,52575,138000,20,VAT10,inclusive,,,,NK0544,,,,,
HAND&NATURE PEACH HAND CREAM ,8806173436934,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,52575,138000,20,VAT10,inclusive,,,,NK0555,,,,,
CRYSTAL EYE TINT 07 LOVE MAPLE,8806173437368,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,71693,195000,20,VAT10,inclusive,,,,NK0599,,,,,
PURE SHINE LIPSTICK 09 SCARLET RED,8806173433339,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,70099,190000,20,VAT10,inclusive,,,,NK0187,,,,,
HAND&NATURE PEACH HAND CREAM,8806173437641,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,78862,205000,20,VAT10,inclusive,,,,NK0609,,,,,
LONGLASTING SMUDGE SHADOW STICK 02 LILAC TOUCH,8806173434145,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,53337,152000,20,VAT10,inclusive,,,,NK0269,,,,,
BEAUTY TOOL WATERPROOF HAIR CAP,8806173433902,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,19915,55000,20,VAT10,inclusive,,,,NK0245,,,,,
REAL MATTE LIPSTICK 02 BRICK ORANGE,8806173441631,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,119487,322000,20,VAT10,inclusive,,,,NJ1020,,,,,
BEAUTY TOOL PACK BRUSH-SOFT TYPE,8806173433803,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,14339,40000,20,VAT10,inclusive,,,,NK0235,,,,,
VITAMIN B5 ESSENCE,8806173437887,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,198348,535000,20,VAT10,inclusive,,,,NK0648,,,,,
BEAUTY TOOL EYEBROW DUAL BRUSH,8806173435159,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,31864,88000,20,VAT10,inclusive,,,,NK0380,,,,,
BEAUTY TOOL HAIR BRUSH,8806173435302,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,71693,195000,20,VAT10,inclusive,,,,NK0401,,,,,
BEAUTY TOOL NAIL REMOVER BOTTLE,8806173433827,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NK0237,,,,,
LOVE ME BUBBLE BATH & SHOWER GEL-FLORAL BOUQUET,8806173436590,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,118691,308000,20,VAT10,inclusive,,,,NK0519,,,,,
LOVE ME BUBBLE BODY LOTION-FLORAL BOUQUET,8806173436606,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,118691,308000,20,VAT10,inclusive,,,,NK0520,,,,,
LOVE ME BUBBLE BATH & SHOWER GEL-BERGAMOT CITRUS,8806173436613,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,118691,308000,20,VAT10,inclusive,,,,NK0521,,,,,
BOTANICAL CUSHION BLUSHER 02 APRICOT,8806173434633,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,86828,235000,20,VAT10,inclusive,,,,NK0205,,,,,
PURE SHINE LIPSTICK 01 SHY BEIGE,8806173433230,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,70099,190000,20,VAT10,inclusive,,,,NK0177,,,,,
BEAUTY TOOL SCREW BRUSH,8806173433759,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,14339,40000,20,VAT10,inclusive,,,,NK0230,,,,,
BEAUTY TOOL SOFT-TOUCH POWDER PUFF,8806173433957,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,14339,40000,20,VAT10,inclusive,,,,NK0250,,,,,
BEAUTY TOOL ELASTIC CARRON PUFF,8806173433964,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,11949,35000,20,VAT10,inclusive,,,,NK0251,,,,,
"NATURE ORIGIN PRIMER 01 STROBING SPF30,PA++",8806173435982,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,126656,342000,20,VAT10,inclusive,,,,NK0283,,,,,
"NATURE ORIGIN PRIMER 02 TONE-UP SPF30,PA++",8806173435999,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,126656,342000,20,VAT10,inclusive,,,,NK0284,,,,,
BEAUTY TOOL PRECISION ELLIPSE PUFF 2P,8806173434107,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,11949,35000,20,VAT10,inclusive,,,,NK0265,,,,,
PROVENCE INTENSIVE AMPOULE BB CREAM 02 NATURAL BEIGE SPF30 PA++,8806173435616,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,150554,408000,20,VAT10,inclusive,,,,NK0287,,,,,
NATURE ORIGIN PRIMER 03 HYDRATING,8806173436002,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,126656,342000,20,VAT10,inclusive,,,,NK0285,,,,,
BEAUTY TOOL PRECISION DIAMOND PUFF 4P,8806173434091,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,14339,40000,20,VAT10,inclusive,,,,NK0264,,,,,
PURE SHINE NATURAL CUSHION 01 LIGHT BEIGE SPF50+ PA+++,8806173436477,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0507,,,,,
PURE SHINE NATURAL CUSHION 02 NATURAL BEIGE SPF50+ PA+++,8806173436484,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0508,,,,,
ARGAN ESSENTIAL DEEP CARE HAIR PACK,8806173438822,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,70099,182000,20,VAT10,inclusive,,,,NK0739,,,,,
PROVENCE AIR SKIN FIT BB CREAM 02 NATURAL BEIGE SPF35PA++,8806173435241,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,102759,278000,20,VAT10,inclusive,,,,NK0389,,,,,
JEJU SPARKLING CLEANSING WATER,8806173439119,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,119487,322000,20,VAT10,inclusive,,,,NK0768,,,,,
NATUREREPUBLIC MULTIPLE TOUCH STICK 08 PASTEL PINK,8806173434886,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NK0351,,,,,
NATUREREPUBLIC MULTIPLE TOUCH STICK 09 LADY TANGERINE,8806173434893,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NK0352,,,,,
BEAUTY TOOL EMERY BOARD (R),8806173433674,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,7966,22000,20,VAT10,inclusive,,,,NK0221,,,,,
REAL SQUEEZE ALOE VERA PEEL OFF PACK,8806173437818,code128,Nature Republic,Pack,Pcs,Pcs,Pcs,78862,215000,50,VAT10,inclusive,,,,NK0639,,,,,
PROVENCE INTENSIVE AMPOULE FOUNDATION 01 LIGHT BEIGE SPF30 PA++ ,8806173435210,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,150554,408000,20,VAT10,inclusive,,,,NK0386,,,,,
BEAUTY TOOL BUBBLE FACE,8806173433698,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,15932,45000,20,VAT10,inclusive,,,,NK0223,,,,,
BEAUTY TOOL BLEMISH EXTRACTOR,8806173433926,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NK0247,,,,,
REAL NATURE GREEN TEA CLEANSING CREAM,8806173434213,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0281,,,,,
REAL NATURE OLIVE CLEANSING CREAM,8806173434220,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0282,,,,,
HERB BLENDING CREAM,8806173436699,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,214280,578000,20,VAT10,inclusive,,,,NK0529,,,,,
HAWAIIAN DEEP SEA CLEANSING OIL TO FOAM ,8806173434381,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,86828,235000,20,VAT10,inclusive,,,,NK0305,,,,,
GINSENG ROYAL SILK PRIMER,8806173436033,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,238974,645000,20,VAT10,inclusive,,,,NK0276,,,,,
GREEN DERMA MILD FOAM CLEANSER,8806173419395,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,79658,215000,20,VAT10,inclusive,,,,NL7999,,,,,
SNAIL SOLUTION HYDROGEL MASK,8806173424412,code128,Nature Republic,Mask Sheet,Pcs,Pcs,Pcs,39829,108000,20,VAT10,inclusive,,,,NL8507,,,,,
JEJU SPARKLING FOAM CLEANSER,8806173412334,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NM7287,,,,,
BATH & NATURE PEACH BODY LOTION,8806173427321,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NL8798,,,,,
BEAUTY TOOL NATURAL JELLY CLEANSING PUFF-CHARCOAL,8806173429424,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,27881,78000,20,VAT10,inclusive,,,,NL9008,,,,,
GINSENG ROYAL SILK FOAM CLEANSER,8806173432059,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,159316,430000,20,VAT10,inclusive,,,,NK0065,,,,,
SKIN SMOOTHING BODY PEELING MIST-COTTON,8806173423798,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,52575,142000,20,VAT10,inclusive,,,,NL8445,,,,,
SNAIL SOLUTION FOAM CLEANSER(RRR),8806173425976,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,102759,278000,20,VAT10,inclusive,,,,NL8663,,,,,
ARGAN ESSENTIAL MOIST HAIR MIST,8806173420315,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NL8083,,,,,
SKIN SMOOTHING BODY PEELING MIST-PEACH,8806173423804,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,52575,142000,20,VAT10,inclusive,,,,NL8446,,,,,
SNAIL SOLUTION BB CREAM SPF30 PA++ 02,8806173422715,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,199145,538000,20,VAT10,inclusive,,,,NL8333,,,,,
JEJU SPARKLING MUD FOAM CLEANSER,8806173419678,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,61337,215000,20,VAT10,inclusive,,,,NL8027,,,,,
FOREST GARDEN ARGAN CLEANSING OIL,8806173424900,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,111521,302000,20,VAT10,inclusive,,,,NL8568,,,,,
FOREST GARDEN OLIVE CLEANSING OIL,8806173424917,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,111521,302000,20,VAT10,inclusive,,,,NL8569,,,,,
HONEY&HERB CLEANSING CREAM,8806173419562,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,52575,215000,20,VAT10,inclusive,,,,NL8017,,,,,
REAL NATURE OLIVE FOAM CLEANSER(R),8806173425365,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,43812,168000,20,VAT10,inclusive,,,,NL8602,,,,,
JEJU SPARKLING MUD CLEANSING CREAM,8806173420032,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,78862,258000,20,VAT10,inclusive,,,,NL8090,,,,,
REAL SQUEEZE ALOE VERA MOISTURE HAND MASK,8806173424252,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,23898,62000,50,VAT10,inclusive,,,,NL8491,,,,,
FRESH HERB ALOE CLEANSING FOAM,8806173438297,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,26288,138000,50,VAT10,inclusive,,,,NK0688,,,,,
FRESH HERB PEACH CLEANSING FOAM,8806173438310,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,26288,138000,20,VAT10,inclusive,,,,NK0690,,,,,
HAND&NATURE JASMINE HAND CREAM,8806173436866,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,52575,138000,20,VAT10,inclusive,,,,NK0547,,,,,
HAND&NATURE LIME HAND CREAM,8806173436972,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,52575,138000,20,VAT10,inclusive,,,,NK0559,,,,,
BEAUTY TOOL AIR PUFF (2P),8806173438457,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,33280,88000,20,VAT10,inclusive,,,,NK0702,,,,,
PURE BUD RELIEF FOAM CLEANSER(FOR DRY SKIN),8806173440665,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,54964,150000,20,VAT10,inclusive,,,,NJ0924,,,,,
PROVENCE AIR SKIN FIT MAKEUP BASE 01 PINK SPF30PA++ ,8806173434947,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,102759,278000,20,VAT10,inclusive,,,,NK0357,,,,,
